FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Antall elever
2;3;NOR1270;I;50;974149966;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Trøndelag - Trööndelage;Øya videregående skole;4,6;23
2;2;NOR1270;I;39;39;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Alle skoler;3,4;302
2;3;NOR1270;I;39;974575086;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Færder videregående skole;3,5;123
2;3;NOR1270;I;39;990745277;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Gjennestad videregående skole;3,7;21
2;3;NOR1270;I;39;874575062;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Holmestrand videregående skole;3,5;25
2;3;NOR1270;I;39;923261354;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Horten videregående skole;3,5;24
2;3;NOR1270;I;39;974575051;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Melsom videregående skole;3,6;23
2;3;NOR1270;I;39;974575019;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Sandefjord videregående skole;2,7;27
2;3;NOR1270;I;39;974575027;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestfold;Thor Heyerdahl videregående skole;3,3;59
2;2;NOR1270;I;46;46;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Alle skoler;3,6;1 015
2;3;NOR1270;I;46;986900055;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Akademiet Vgs Bergen AS;4,3;18
2;3;NOR1270;I;46;999546560;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Amalie Skram videregående skole;3,8;28
2;3;NOR1270;I;46;974557533;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Askøy videregående skole;3;63
2;3;NOR1270;I;46;874557102;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Bergen katedralskole;*;*
2;3;NOR1270;I;46;974557126;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Bømlo vidaregåande skule;3,3;27
2;3;NOR1270;I;46;974571137;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Dale vidaregåande skule;4,5;21
2;3;NOR1270;I;46;882067432;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Danielsen Intensivgymnas;4,2;18
2;3;NOR1270;I;46;873159642;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Danielsen videregående skole;*;*
2;3;NOR1270;I;46;874571172;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Eid vidaregåande skule;3,5;28
2;3;NOR1270;I;46;974557630;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Fitjar vidaregåande skule;3,8;27
2;3;NOR1270;I;46;974571145;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Flora vidaregåande skule;3,4;27
2;3;NOR1270;I;46;974557584;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Fyllingsdalen videregående skole;4;24
2;3;NOR1270;I;46;974571110;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Førde vidaregåande skule;3,7;56
2;3;NOR1270;I;46;974571080;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Høyanger vidaregåande skule;*;*
2;3;NOR1270;I;46;974557339;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Knarvik vidaregåande skule;3,2;23
2;3;NOR1270;I;46;873255692;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Krokeide videregående skole AS;3;20
2;3;NOR1270;I;46;974557282;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Kvinnherad vidaregåande skule;2,7;22
2;3;NOR1270;I;46;974557355;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Laksevåg og Bergen Maritime videregående skole;4,2;13
2;3;NOR1270;I;46;985076308;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Metis videregående AS;3,5;57
2;3;NOR1270;I;46;993527084;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Nordahl Grieg videregående skole;3,6;28
2;3;NOR1270;I;46;974557576;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Os vidaregåande skule;3,6;44
2;3;NOR1270;I;46;974557142;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sandsli videregående skole;4,2;19
2;3;NOR1270;I;46;974557320;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Slåtthaug videregående skole;3,7;89
2;3;NOR1270;I;46;974557568;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sotra vidaregåande skule;3,9;42
2;3;NOR1270;I;46;916794304;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;St. Paul gymnas;4;28
2;3;NOR1270;I;46;974557703;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Stend vidaregåande skule;4,2;32
2;3;NOR1270;I;46;974557029;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Stord vidaregåande skule;3,5;25
2;3;NOR1270;I;46;974151537;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Sygna Vgs;*;*
2;3;NOR1270;I;46;816031982;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Voss gymnas;3,1;27
2;3;NOR1270;I;46;916031858;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Voss vidaregåande skule;4,2;39
2;3;NOR1270;I;46;874571032;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Årdal vidaregåande skule;3,7;23
2;3;NOR1270;I;46;974557487;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Årstad videregående skole;3,2;44
2;3;NOR1270;I;46;974557479;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Vestland;Åsane vidaregåande skule;3,6;88
2;2;NOR1270;I;31;31;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Alle skoler;3,5;667
2;3;NOR1270;I;31;974544504;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Askim videregående skole;3,6;53
2;3;NOR1270;I;31;874544442;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Borg videregående skole;3,3;19
2;3;NOR1270;I;31;974544466;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Frederik Ii videregående skole;3,3;84
2;3;NOR1270;I;31;974544482;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Glemmen videregående skole;3,7;160
2;3;NOR1270;I;31;974544490;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Greåker videregående skole;3,3;66
2;3;NOR1270;I;31;974544563;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Halden videregående skole;3,6;62
2;3;NOR1270;I;31;974544520;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Kalnes videregående skole;3,6;39
2;3;NOR1270;I;31;974544539;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Kirkeparken videregående skole;3,6;27
2;3;NOR1270;I;31;974544547;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Malakoff videregående skole;3,5;69
2;3;NOR1270;I;31;974544512;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Mysen videregående skole;3,7;26
2;3;NOR1270;I;31;974158876;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Seiersborg videregående skole Fredrikstad AS;*;*
2;3;NOR1270;I;31;874544582;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;St. Olav videregående skole;2,6;21
2;3;NOR1270;I;31;974826704;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Stiftelsen Østerbo videregående skole;*;*
2;3;NOR1270;I;31;974117290;Norsk hovedmål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Østfold;Tomb videregående skole;3,4;27
2;0;NOR1271;Alle;0;Alle;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Alle fylker;Alle skoler;3,4;6 664
2;1;NOR1271;I;0;I;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Alle fylker;Alle skoler;3,4;6 664
2;2;NOR1271;I;42;42;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Alle skoler;3,4;485
2;3;NOR1271;I;42;974573873;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Arendal videregående skole avd Tyholmen;3,2;52
2;3;NOR1271;I;42;922100101;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Blå Kors videregående skole Grimstad AS;*;*
2;3;NOR1271;I;42;974595168;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Byremo videregående skole;4;14
2;3;NOR1271;I;42;974573881;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Dahlske videregående skole;3,5;34
2;3;NOR1271;I;42;974117738;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Drottningborg Vgs AS;3,4;8
2;3;NOR1271;I;42;874595012;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Eilert Sundt videregående skole Studiested Farsund;3,4;14
2;3;NOR1271;I;42;974595141;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Flekkefjord videregående skole Studiested Flekkefjord;3,4;34
2;3;NOR1271;I;42;974594994;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Kristiansand katedralskole Gimle;3,4;27
2;3;NOR1271;I;42;974595117;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Kvadraturen videregående skole;3,5;54
2;3;NOR1271;I;42;989280767;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Kvs-Bygland AS;*;*
2;3;NOR1271;I;42;973149776;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Kvs-Lyngdal AS;4;22
2;3;NOR1271;I;42;974573857;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Lillesand videregående skole;3,4;29
2;3;NOR1271;I;42;974595125;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Mandal videregående skole;3,2;26
2;3;NOR1271;I;42;994557416;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Oasen videregående skole AS;*;*
2;3;NOR1271;I;42;874573892;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Setesdal vidaregåande skule;3,6;10
2;3;NOR1271;I;42;974595184;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Søgne videregående skole;4,1;25
2;3;NOR1271;I;42;874595152;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Tangen videregående skole;3,6;18
2;3;NOR1271;I;42;974573865;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Tvedestrand videregående skole;3,9;33
2;3;NOR1271;I;42;974595044;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Vennesla videregående skole;3,3;21
2;3;NOR1271;I;42;974595001;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Agder;Vågsbygd videregående skole;2,1;44
2;2;NOR1271;I;32;32;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Alle skoler;3,4;888
2;3;NOR1271;I;32;974587637;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Bjertnes videregående skole;2,8;24
2;3;NOR1271;I;32;974587602;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Bjørkelangen videregående skole;3,8;25
2;3;NOR1271;I;32;974587831;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Bleiker videregående skole;4;37
2;3;NOR1271;I;32;974587882;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Drømtorp videregående skole;3,7;88
2;3;NOR1271;I;32;974587661;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Eidsvoll videregående skole;3,3;16
2;3;NOR1271;I;32;825322922;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Feiring videregående skole AS;3,6;12
2;3;NOR1271;I;32;988843709;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Frogn videregående skole;*;*
2;3;NOR1271;I;32;974587807;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Hvam videregående skole;3,7;28
2;3;NOR1271;I;32;974587645;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Jessheim videregående skole;3,6;73
2;3;NOR1271;I;32;974587777;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Kjelle videregående skole;*;*
2;3;NOR1271;I;32;974587610;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Lørenskog videregående skole;3,4;36
2;3;NOR1271;I;32;991815325;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Mailand videregående skole;3,6;37
2;3;NOR1271;I;32;988084948;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Nannestad videregående skole;3,4;23
2;3;NOR1271;I;32;974587653;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Nes videregående skole;3,1;37
2;3;NOR1271;I;32;974587599;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Nesbru videregående skole;3,1;26
2;3;NOR1271;I;32;974587572;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Nesodden videregående skole;3,5;34
2;3;NOR1271;I;32;974587866;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Rosenvilde videregående skole;3,6;33
2;3;NOR1271;I;32;974587823;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Rud videregående skole;3,3;53
2;3;NOR1271;I;32;974587769;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Rælingen videregående skole;3,7;46
2;3;NOR1271;I;32;974605953;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Røyken videregående skole;2,9;31
2;3;NOR1271;I;32;924422459;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Seiersborg videregående skole Follo AS;2,9;7
2;3;NOR1271;I;32;974587629;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Skedsmo videregående skole;3,3;60
2;3;NOR1271;I;32;974587718;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Stabekk videregående skole;4;10
2;3;NOR1271;I;32;874587842;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Sørumsand videregående skole;3,1;39
2;3;NOR1271;I;32;974587815;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Vestby videregående skole;3,2;33
2;3;NOR1271;I;32;974587564;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Akershus;Ås videregående skole;3,2;58
2;2;NOR1271;I;33;33;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Alle skoler;3,4;353
2;3;NOR1271;I;33;985500568;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Akademiet Drammen AS;4;25
2;3;NOR1271;I;33;988938424;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Akademiet Ypsilon videregående skole AS;2,8;27
2;3;NOR1271;I;33;974606216;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Buskerud videregående skole;3,6;45
2;3;NOR1271;I;33;974605929;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Hønefoss videregående skole;2,9;43
2;3;NOR1271;I;33;974605996;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Kongsberg videregående skole;3,4;65
2;3;NOR1271;I;33;974606135;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Lier videregående skole;2,9;64
2;3;NOR1271;I;33;974606232;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Numedal videregående skole;4,8;6
2;3;NOR1271;I;33;973255754;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Tyrifjord videregående skole;3;14
2;3;NOR1271;I;33;974605910;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Ål vidaregåande skole avd Ål;3,8;24
2;3;NOR1271;I;33;974605937;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Buskerud;Åssiden videregående skole;4;40
2;2;NOR1271;I;56;56;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Finnmark - Finnmárku - Finmarkku;Alle skoler;3,2;51
2;3;NOR1271;I;56;974622750;Norsk sidemål, vg3 påbygging til generell studiekompetanse, skriftlig;Hele landet;Finnmark - Finnmárku - Finmarkku;Alta videregående skole;3,1;20
